ID_Venda,Data_Venda,Produto,Categoria,Quantidade,Preço_Unitário,Vendedor,Região
3173,2025-04-10,Teclado Mecânico,Informática,2,162.28,Pedro,Norte
3174,2025-01-04,Mouse Gamer,Informática,4,67.97,Juliana,Sul
3175,2025-05-18,Fone de Ouvido,Periféricos,1,989.14,Juliana,Sudeste
3176,2025-02-17,SSD 1TB,Informática,1,1224.22,Paula,Nordeste
3177,2025-03-06,Fone de Ouvido,Periféricos,2,756.91,Carlos,Norte
3178,2025-05-05,Impressora,Periféricos,1,1172.8,Juliana,Sul
3179,2025-03-04,Cadeira Office,Móveis,3,482.39,Paula,Nordeste
3180,2025-05-15,Mesa de Escritório,Móveis,3,63.65,Carlos,Nordeste
3181,2025-07-16,Cadeira Office,Móveis,3,997.97,Juliana,Sul
3182,2025-06-14,Roteador Wi-Fi,Informática,4,721.69,João,Centro-Oeste
3183,2025-11-21,Cadeira Office,Móveis,4,237.57,Juliana,Sul
3184,2025-05-26,Webcam Full HD,Periféricos,2,1191.65,João,Sudeste
3185,2025-02-11,Fone de Ouvido,Periféricos,4,97.69,Maria,Nordeste
3186,2025-11-27,"Monitor 24""",Informática,4,549.45,Pedro,Norte
3187,2025-01-17,Impressora,Periféricos,2,69.84,Carlos,Centro-Oeste
3188,2025-07-05,Impressora,Periféricos,2,164.12,João,Centro-Oeste
3189,2025-09-15,Teclado Mecânico,Informática,4,1194.76,Maria,Centro-Oeste
3190,2025-06-06,Fone de Ouvido,Periféricos,1,1280.42,Fernando,Centro-Oeste
3191,2025-09-25,Roteador Wi-Fi,Informática,2,629.79,Paula,Norte
3192,2025-08-11,Impressora,Periféricos,1,651.51,Carlos,Sudeste
3193,2025-03-19,Teclado Mecânico,Informática,4,116.21,Ana,Sudeste
3194,2025-01-01,Mouse Gamer,Informática,2,675.51,Pedro,Centro-Oeste
3195,2025-07-18,Mesa de Escritório,Móveis,2,688.22,Fernando,Sul
3196,2025-01-19,Roteador Wi-Fi,Informática,1,1112.9,Paula,Sul
3197,2025-03-02,"Monitor 24""",Informática,3,1055.61,Maria,Centro-Oeste
3198,2025-02-05,Webcam Full HD,Periféricos,2,573.74,Ana,Sudeste
3199,2025-03-10,"Monitor 24""",Informática,4,801.82,Paula,Centro-Oeste
3200,2025-06-14,Webcam Full HD,Periféricos,4,604.31,Pedro,Nordeste
3201,2025-06-22,Fone de Ouvido,Periféricos,4,1476.55,Maria,Sul
3202,2025-11-24,Fone de Ouvido,Periféricos,4,701.92,Pedro,Nordeste
3203,2025-02-22,Impressora,Periféricos,4,717.93,Paula,Sul
3204,2025-03-24,Mouse Gamer,Informática,1,488.16,João,Norte
3205,2025-09-10,"Monitor 24""",Informática,4,1463.85,Carlos,Sul
3206,2025-08-26,Teclado Mecânico,Informática,1,1153.28,João,Norte
3207,2025-07-10,"Monitor 24""",Informática,4,529.06,Carlos,Norte
3208,2025-04-30,SSD 1TB,Informática,2,780.03,Juliana,Norte
3209,2025-02-03,Teclado Mecânico,Informática,3,954.49,Ana,Nordeste
3210,2025-03-02,Mouse Gamer,Informática,4,1352.72,João,Centro-Oeste
3211,2025-10-28,Mouse Gamer,Informática,1,225.39,Carlos,Nordeste
3212,2025-06-26,Teclado Mecânico,Informática,2,539.7,Carlos,Nordeste
3213,2025-06-15,Mouse Gamer,Informática,3,657.25,Pedro,Nordeste
3214,2025-05-21,Mouse Gamer,Informática,3,768.42,Carlos,Nordeste
3215,2025-12-18,SSD 1TB,Informática,3,1412.04,Fernando,Nordeste
3216,2025-08-03,Impressora,Periféricos,4,244.61,Carlos,Sudeste
3217,2025-02-26,Webcam Full HD,Periféricos,1,992.32,Carlos,Centro-Oeste
3218,2025-11-19,Roteador Wi-Fi,Informática,4,566.82,Ana,Centro-Oeste
3219,2025-01-29,"Monitor 24""",Informática,2,928.13,Pedro,Sudeste
3220,2025-08-25,Mouse Gamer,Informática,4,990.96,Maria,Sudeste
3221,2025-01-01,SSD 1TB,Informática,4,196.64,Ana,Sul
3222,2025-08-27,"Monitor 24""",Informática,4,864.1,João,Nordeste
3223,2025-10-03,Fone de Ouvido,Periféricos,3,1446.15,Fernando,Nordeste
3224,2025-04-14,SSD 1TB,Informática,1,718.1,Carlos,Sul
3225,2025-07-21,"Monitor 24""",Informática,3,162.34,Maria,Sul
3226,2025-10-02,Impressora,Periféricos,3,525.89,Fernando,Centro-Oeste
3227,2025-02-16,Impressora,Periféricos,3,443.74,Paula,Norte
3228,2025-01-12,Mouse Gamer,Informática,4,77.32,João,Norte
3229,2025-06-25,Fone de Ouvido,Periféricos,1,1134.69,Ana,Norte
3230,2025-11-30,Roteador Wi-Fi,Informática,4,1472.49,Carlos,Centro-Oeste
3231,2025-06-18,SSD 1TB,Informática,1,142.96,Ana,Sudeste
3232,2025-06-19,Fone de Ouvido,Periféricos,2,155.53,Fernando,Sudeste
3233,2025-11-20,Webcam Full HD,Periféricos,3,670.83,Pedro,Nordeste
3234,2025-10-13,Cadeira Office,Móveis,3,1049.33,João,Nordeste
3235,2025-12-29,Mouse Gamer,Informática,1,1203.77,Maria,Sul
3236,2025-12-03,"Monitor 24""",Informática,4,407.85,Paula,Sudeste
3237,2025-06-22,Roteador Wi-Fi,Informática,4,1199.61,Pedro,Nordeste
3238,2025-12-12,Mesa de Escritório,Móveis,1,384.45,Pedro,Sudeste
3239,2025-01-13,Mouse Gamer,Informática,4,901.68,Paula,Norte
3240,2025-12-29,"Monitor 24""",Informática,3,1327.33,Ana,Norte
3241,2025-07-03,Cadeira Office,Móveis,3,440.14,Paula,Sul
3242,2025-06-21,Cadeira Office,Móveis,4,1102.09,Pedro,Nordeste
3243,2025-06-11,Webcam Full HD,Periféricos,1,1226.62,Pedro,Norte
3244,2025-02-09,"Monitor 24""",Informática,2,357.01,Fernando,Sul
3245,2025-12-04,Mesa de Escritório,Móveis,4,714.81,Carlos,Centro-Oeste
3246,2025-05-01,"Monitor 24""",Informática,3,1328.29,Ana,Sul
3247,2025-06-25,Mouse Gamer,Informática,3,1024.42,Maria,Norte
3248,2025-08-25,Cadeira Office,Móveis,4,854.5,Juliana,Sudeste
3249,2025-08-05,SSD 1TB,Informática,4,335.83,Fernando,Sul
3250,2025-11-10,Impressora,Periféricos,1,1161.83,Juliana,Sul
3251,2025-03-03,Webcam Full HD,Periféricos,4,830.26,Paula,Sudeste
3252,2025-10-04,Mesa de Escritório,Móveis,2,326.28,Ana,Norte
3253,2025-05-09,Teclado Mecânico,Informática,2,608.2,João,Centro-Oeste
3254,2025-07-08,Mesa de Escritório,Móveis,1,159.24,Juliana,Centro-Oeste
3255,2025-02-22,"Monitor 24""",Informática,3,1091.59,Maria,Sul
3256,2025-08-23,Cadeira Office,Móveis,2,1400.06,João,Centro-Oeste
3257,2025-01-04,Impressora,Periféricos,2,1050.0,Maria,Centro-Oeste
3258,2025-10-29,Webcam Full HD,Periféricos,4,1436.13,Ana,Sudeste
3259,2025-12-17,Mesa de Escritório,Móveis,2,1321.27,Juliana,Sul
3260,2025-07-02,SSD 1TB,Informática,1,497.74,Ana,Centro-Oeste
3261,2025-10-21,SSD 1TB,Informática,1,954.94,Fernando,Norte
3262,2025-03-03,Cadeira Office,Móveis,4,156.77,Carlos,Sudeste
3263,2025-03-30,Teclado Mecânico,Informática,3,380.24,Carlos,Sul
3264,2025-08-16,SSD 1TB,Informática,3,916.7,Carlos,Sul
3265,2025-11-19,Teclado Mecânico,Informática,1,1001.46,Maria,Nordeste
3266,2025-06-15,Cadeira Office,Móveis,1,597.48,Fernando,Sul
3267,2025-07-30,Fone de Ouvido,Periféricos,1,324.58,Paula,Centro-Oeste
3268,2025-09-07,SSD 1TB,Informática,1,66.65,Pedro,Sul
3269,2025-06-28,Webcam Full HD,Periféricos,1,383.88,Carlos,Nordeste
3270,2025-11-16,Impressora,Periféricos,1,1354.74,Carlos,Norte
3271,2025-09-02,Cadeira Office,Móveis,1,518.14,Maria,Sudeste
3272,2025-09-02,Teclado Mecânico,Informática,4,322.29,Paula,Sudeste
3273,2025-11-28,Mesa de Escritório,Móveis,2,1191.85,Paula,Centro-Oeste
3274,2025-11-15,Mouse Gamer,Informática,2,770.77,Juliana,Sudeste
3275,2025-07-01,Impressora,Periféricos,2,966.06,Pedro,Centro-Oeste
3276,2025-12-23,Webcam Full HD,Periféricos,4,399.7,João,Sudeste
3277,2025-12-21,"Monitor 24""",Informática,1,808.49,João,Norte
3278,2025-01-28,Mouse Gamer,Informática,3,1040.56,Fernando,Sudeste
3279,2025-06-16,Cadeira Office,Móveis,2,1230.55,Ana,Norte
3280,2025-01-14,Mouse Gamer,Informática,3,1329.37,João,Centro-Oeste
3281,2025-01-17,Webcam Full HD,Periféricos,3,501.23,Juliana,Norte
3282,2025-07-31,SSD 1TB,Informática,2,796.94,João,Centro-Oeste
3283,2025-09-09,Webcam Full HD,Periféricos,1,1429.88,Juliana,Sul
3284,2025-05-30,SSD 1TB,Informática,1,621.42,João,Centro-Oeste
3285,2025-10-03,Impressora,Periféricos,3,375.36,João,Sul
3286,2025-10-13,SSD 1TB,Informática,4,811.73,Juliana,Sudeste
3287,2025-09-28,Impressora,Periféricos,2,789.84,Ana,Sudeste
3288,2025-04-15,Roteador Wi-Fi,Informática,2,1188.41,Juliana,Centro-Oeste
3289,2025-06-19,Roteador Wi-Fi,Informática,2,231.24,Carlos,Sul
3290,2025-04-22,Roteador Wi-Fi,Informática,1,214.72,Ana,Sul
3291,2025-12-09,Webcam Full HD,Periféricos,1,865.93,Juliana,Centro-Oeste
3292,2025-04-14,Webcam Full HD,Periféricos,4,361.04,João,Sul
3293,2025-12-13,Mesa de Escritório,Móveis,1,393.39,Pedro,Sudeste
3294,2025-02-08,Roteador Wi-Fi,Informática,1,1437.62,João,Nordeste
3295,2025-02-16,Fone de Ouvido,Periféricos,4,713.37,Paula,Centro-Oeste
3296,2025-10-21,Teclado Mecânico,Informática,1,170.23,Maria,Norte
3297,2025-01-01,Cadeira Office,Móveis,1,489.52,João,Centro-Oeste
3298,2025-05-21,Mesa de Escritório,Móveis,4,1457.84,Ana,Centro-Oeste
3299,2025-09-10,Webcam Full HD,Periféricos,1,1175.63,Pedro,Sul
3300,2025-02-12,SSD 1TB,Informática,2,120.44,João,Sul
3301,2025-03-24,Fone de Ouvido,Periféricos,2,217.19,João,Sudeste
3302,2025-06-17,Webcam Full HD,Periféricos,1,581.18,Paula,Nordeste
3303,2025-10-29,Teclado Mecânico,Informática,4,116.7,Pedro,Sudeste
3304,2025-04-03,Webcam Full HD,Periféricos,4,1128.97,Juliana,Centro-Oeste
3305,2025-07-02,"Monitor 24""",Informática,1,957.52,Fernando,Norte
3306,2025-02-24,Mesa de Escritório,Móveis,4,127.42,Paula,Sudeste
3307,2025-02-28,"Monitor 24""",Informática,4,557.36,Pedro,Nordeste
3308,2025-12-22,Impressora,Periféricos,1,327.35,João,Sudeste
3309,2025-01-13,Roteador Wi-Fi,Informática,4,64.78,Fernando,Sudeste
3310,2025-01-14,"Monitor 24""",Informática,1,457.81,Fernando,Sul
3311,2025-08-23,SSD 1TB,Informática,3,232.03,Pedro,Sudeste
3312,2025-03-22,Teclado Mecânico,Informática,2,783.68,Carlos,Centro-Oeste
3313,2025-04-01,Teclado Mecânico,Informática,1,1396.03,Carlos,Nordeste
3314,2025-11-24,Mouse Gamer,Informática,3,868.16,Ana,Sudeste
3315,2025-10-29,Mesa de Escritório,Móveis,1,357.3,Juliana,Nordeste
3316,2025-11-18,Cadeira Office,Móveis,1,129.7,Carlos,Sudeste
3317,2025-09-19,Webcam Full HD,Periféricos,2,1409.71,Pedro,Sudeste
3318,2025-02-09,"Monitor 24""",Informática,2,717.28,Ana,Nordeste
3319,2025-11-15,SSD 1TB,Informática,3,1090.89,Paula,Sudeste
3320,2025-02-28,Fone de Ouvido,Periféricos,1,427.77,Carlos,Norte
3321,2025-07-18,Impressora,Periféricos,2,1133.24,Juliana,Sul
3322,2025-10-17,Mesa de Escritório,Móveis,2,795.17,João,Sul
3323,2025-06-04,Mouse Gamer,Informática,2,1117.57,Fernando,Sudeste
3324,2025-04-24,Mesa de Escritório,Móveis,4,62.35,Ana,Centro-Oeste
3325,2025-06-12,Impressora,Periféricos,2,1279.37,Carlos,Centro-Oeste
3326,2025-08-24,Impressora,Periféricos,3,958.92,Juliana,Norte
3327,2025-04-18,Cadeira Office,Móveis,2,105.87,Fernando,Nordeste
3328,2025-08-18,Teclado Mecânico,Informática,2,1482.6,Maria,Sul
3329,2025-08-06,SSD 1TB,Informática,4,1337.08,Juliana,Norte
3330,2025-04-24,Teclado Mecânico,Informática,2,536.59,Pedro,Sul
3331,2025-05-21,Impressora,Periféricos,1,802.6,Pedro,Centro-Oeste
3332,2025-01-27,Teclado Mecânico,Informática,3,1469.95,Maria,Sudeste
3333,2025-08-21,Impressora,Periféricos,3,1477.63,Ana,Sudeste
3334,2025-01-31,SSD 1TB,Informática,3,1269.68,Maria,Norte
3335,2025-03-13,Webcam Full HD,Periféricos,1,1373.57,Fernando,Sul
3336,2025-07-01,Teclado Mecânico,Informática,1,1322.31,Pedro,Centro-Oeste
3337,2025-01-11,"Monitor 24""",Informática,2,606.04,João,Nordeste
3338,2025-12-24,Teclado Mecânico,Informática,1,694.09,Paula,Nordeste
3339,2025-04-10,Impressora,Periféricos,3,1363.05,João,Norte
3340,2025-11-25,SSD 1TB,Informática,1,847.73,Maria,Centro-Oeste
3341,2025-11-24,Mesa de Escritório,Móveis,1,872.42,João,Nordeste
3342,2025-11-28,"Monitor 24""",Informática,2,975.43,Pedro,Nordeste
3343,2025-05-08,Impressora,Periféricos,4,641.27,Juliana,Centro-Oeste
3344,2025-01-03,Mouse Gamer,Informática,2,819.22,Maria,Sudeste
3345,2025-02-03,Webcam Full HD,Periféricos,3,117.17,Maria,Nordeste
3346,2025-04-14,Teclado Mecânico,Informática,3,538.44,Pedro,Sudeste
3347,2025-10-20,SSD 1TB,Informática,4,1117.58,Juliana,Nordeste
3348,2025-10-27,SSD 1TB,Informática,1,1117.86,Maria,Centro-Oeste
3349,2025-02-10,Webcam Full HD,Periféricos,2,79.14,Juliana,Sudeste
3350,2025-02-13,Roteador Wi-Fi,Informática,2,323.52,Maria,Centro-Oeste
3351,2025-09-28,Webcam Full HD,Periféricos,1,1388.69,Paula,Nordeste
3352,2025-04-09,Mesa de Escritório,Móveis,3,903.77,Fernando,Norte
3353,2025-02-24,Teclado Mecânico,Informática,2,199.48,João,Centro-Oeste
3354,2025-10-03,Impressora,Periféricos,2,1466.57,Paula,Norte
3355,2025-11-10,Cadeira Office,Móveis,2,127.78,Carlos,Norte
3356,2025-11-26,Mouse Gamer,Informática,4,520.33,Carlos,Norte
3357,2025-06-26,Teclado Mecânico,Informática,1,460.82,Ana,Nordeste
3358,2025-07-05,Mouse Gamer,Informática,3,469.71,Pedro,Norte
3359,2025-08-18,Impressora,Periféricos,2,893.99,Ana,Norte
3360,2025-01-09,Roteador Wi-Fi,Informática,1,1495.34,Ana,Centro-Oeste
3361,2025-09-17,Teclado Mecânico,Informática,3,1472.97,Carlos,Sudeste
3362,2025-03-24,SSD 1TB,Informática,1,696.26,Pedro,Nordeste
3363,2025-05-26,Webcam Full HD,Periféricos,1,544.29,Paula,Centro-Oeste
3364,2025-12-21,SSD 1TB,Informática,1,1172.24,João,Nordeste
3365,2025-07-12,Webcam Full HD,Periféricos,1,1326.87,Ana,Sul
3366,2025-01-26,"Monitor 24""",Informática,2,834.31,Ana,Sudeste
3367,2025-08-08,Fone de Ouvido,Periféricos,4,319.92,Juliana,Sul
3368,2025-08-14,Fone de Ouvido,Periféricos,3,1232.45,Ana,Nordeste
3369,2025-02-25,Impressora,Periféricos,2,137.92,João,Centro-Oeste
3370,2025-02-01,"Monitor 24""",Informática,3,1463.94,Carlos,Centro-Oeste
3371,2025-07-14,Teclado Mecânico,Informática,1,214.11,Maria,Nordeste
3372,2025-12-18,Cadeira Office,Móveis,3,451.45,Ana,Norte
3373,2025-11-25,Roteador Wi-Fi,Informática,3,550.77,Carlos,Norte
3374,2025-07-24,Teclado Mecânico,Informática,2,1016.8,Paula,Sudeste
3375,2025-09-11,SSD 1TB,Informática,4,434.27,Carlos,Centro-Oeste
3376,2025-12-06,Cadeira Office,Móveis,2,223.83,Ana,Norte
3377,2025-03-17,Teclado Mecânico,Informática,1,1308.24,Maria,Nordeste
3378,2025-07-10,Mouse Gamer,Informática,4,337.06,Fernando,Centro-Oeste
3379,2025-11-23,Webcam Full HD,Periféricos,1,667.19,Ana,Norte
3380,2025-07-19,Roteador Wi-Fi,Informática,2,1393.6,Paula,Sul
3381,2025-01-24,Fone de Ouvido,Periféricos,3,1103.47,Juliana,Sudeste
3382,2025-07-25,Roteador Wi-Fi,Informática,4,1058.44,Juliana,Norte
3383,2025-08-13,Webcam Full HD,Periféricos,4,1073.42,Ana,Norte
3384,2025-07-03,SSD 1TB,Informática,1,1261.52,Pedro,Norte
3385,2025-03-03,Impressora,Periféricos,3,471.69,Carlos,Norte
3386,2025-09-07,Teclado Mecânico,Informática,1,140.33,Pedro,Sul
3387,2025-01-30,Impressora,Periféricos,4,690.1,Maria,Sul
3388,2025-04-06,SSD 1TB,Informática,4,735.88,Ana,Norte
3389,2025-10-17,Impressora,Periféricos,2,794.15,Juliana,Sul
3390,2025-11-08,Fone de Ouvido,Periféricos,2,1016.65,Paula,Sul
3391,2025-10-01,Fone de Ouvido,Periféricos,2,717.26,João,Centro-Oeste
3392,2025-10-17,Mouse Gamer,Informática,3,1377.49,Fernando,Centro-Oeste
3393,2025-10-01,Teclado Mecânico,Informática,1,207.91,Carlos,Norte
3394,2025-02-02,Mouse Gamer,Informática,2,557.05,Maria,Sul
3395,2025-06-28,Webcam Full HD,Periféricos,3,154.15,Juliana,Sudeste
3396,2025-09-20,Webcam Full HD,Periféricos,4,197.65,Ana,Sul
3397,2025-08-28,Cadeira Office,Móveis,1,869.83,Carlos,Nordeste
3398,2025-03-15,Fone de Ouvido,Periféricos,2,1363.43,Paula,Nordeste
3399,2025-07-30,Fone de Ouvido,Periféricos,1,1034.52,Paula,Sul
3400,2025-05-24,Impressora,Periféricos,1,445.66,Ana,Centro-Oeste
3401,2025-11-12,Mesa de Escritório,Móveis,3,1376.37,Pedro,Centro-Oeste
3402,2025-12-25,Mouse Gamer,Informática,3,306.27,Fernando,Nordeste
3403,2025-08-26,Mesa de Escritório,Móveis,3,179.46,Pedro,Nordeste
3404,2025-08-20,Mouse Gamer,Informática,3,1186.39,Pedro,Centro-Oeste
3405,2025-06-06,Teclado Mecânico,Informática,2,1406.22,Pedro,Sudeste
3406,2025-03-06,Mesa de Escritório,Móveis,2,213.5,Paula,Norte
3407,2025-07-23,Cadeira Office,Móveis,3,426.64,Fernando,Sul
3408,2025-10-07,Fone de Ouvido,Periféricos,4,1480.46,Juliana,Sul
3409,2025-07-15,Cadeira Office,Móveis,3,425.08,Maria,Centro-Oeste
3410,2025-10-14,Webcam Full HD,Periféricos,4,210.05,Juliana,Centro-Oeste
3411,2025-07-29,Roteador Wi-Fi,Informática,2,1139.92,Carlos,Nordeste
3412,2025-06-30,Roteador Wi-Fi,Informática,3,1184.4,João,Centro-Oeste
3413,2025-03-04,Mouse Gamer,Informática,3,875.08,Paula,Sul
3414,2025-04-15,Mesa de Escritório,Móveis,2,701.84,Pedro,Centro-Oeste
3415,2025-08-11,Mouse Gamer,Informática,1,68.49,Fernando,Nordeste
3416,2025-09-12,Mesa de Escritório,Móveis,1,166.68,Carlos,Sudeste
3417,2025-10-20,"Monitor 24""",Informática,4,1137.7,Juliana,Centro-Oeste
3418,2025-03-02,Teclado Mecânico,Informática,2,347.01,Juliana,Centro-Oeste
3419,2025-04-07,Fone de Ouvido,Periféricos,3,1136.84,Juliana,Sudeste
3420,2025-09-08,SSD 1TB,Informática,4,1113.12,Pedro,Centro-Oeste
3421,2025-05-04,Fone de Ouvido,Periféricos,2,1145.08,Carlos,Nordeste
3422,2025-02-08,Fone de Ouvido,Periféricos,3,1472.99,Carlos,Centro-Oeste
3423,2025-07-25,Cadeira Office,Móveis,2,988.65,Ana,Nordeste
3424,2025-12-20,Roteador Wi-Fi,Informática,3,279.95,Paula,Centro-Oeste
3425,2025-11-18,Webcam Full HD,Periféricos,4,870.21,João,Centro-Oeste
3426,2025-02-21,Mesa de Escritório,Móveis,2,920.14,Ana,Nordeste
3427,2025-10-07,Mouse Gamer,Informática,1,266.32,Juliana,Norte
3428,2025-09-02,SSD 1TB,Informática,4,820.91,Maria,Norte
3429,2025-02-08,Mesa de Escritório,Móveis,4,936.05,Paula,Norte
3430,2025-06-15,"Monitor 24""",Informática,2,1013.02,Maria,Sudeste
3431,2025-05-27,"Monitor 24""",Informática,2,646.7,Carlos,Sul
3432,2025-11-03,Mouse Gamer,Informática,4,1251.47,Juliana,Sul
3433,2025-05-08,Mouse Gamer,Informática,1,386.2,João,Nordeste
3434,2025-04-23,Mouse Gamer,Informática,2,1208.09,Paula,Sul
3435,2025-08-16,Teclado Mecânico,Informática,3,275.3,Maria,Nordeste
3436,2025-10-06,Cadeira Office,Móveis,4,302.36,Juliana,Sudeste
3437,2025-06-10,"Monitor 24""",Informática,1,1069.89,Maria,Nordeste
3438,2025-11-09,Cadeira Office,Móveis,2,863.65,Fernando,Sudeste
3439,2025-01-30,"Monitor 24""",Informática,1,1200.5,Paula,Centro-Oeste
3440,2025-08-22,Roteador Wi-Fi,Informática,4,185.65,Pedro,Sudeste
3441,2025-01-10,"Monitor 24""",Informática,4,523.1,Fernando,Nordeste
3442,2025-02-02,Mouse Gamer,Informática,2,302.93,Paula,Sudeste
3443,2025-12-07,Cadeira Office,Móveis,3,496.47,Carlos,Sul
3444,2025-10-12,Mouse Gamer,Informática,3,1133.45,Maria,Centro-Oeste
3445,2025-05-13,"Monitor 24""",Informática,1,566.71,Ana,Sul
3446,2025-09-04,Mouse Gamer,Informática,2,926.63,Paula,Centro-Oeste
3447,2025-06-01,Roteador Wi-Fi,Informática,3,720.5,Fernando,Sudeste
3448,2025-07-18,SSD 1TB,Informática,4,1376.94,Paula,Centro-Oeste
3449,2025-09-29,Impressora,Periféricos,3,940.49,Maria,Sudeste
3450,2025-01-07,Roteador Wi-Fi,Informática,1,501.8,Pedro,Norte
3451,2025-10-06,Mesa de Escritório,Móveis,2,1181.96,João,Norte
3452,2025-12-05,Teclado Mecânico,Informática,2,115.75,Pedro,Sul
3453,2025-11-06,Mouse Gamer,Informática,2,63.45,Maria,Centro-Oeste
3454,2025-08-15,Mesa de Escritório,Móveis,2,1079.05,Fernando,Nordeste
3455,2025-12-09,Roteador Wi-Fi,Informática,3,1156.38,Juliana,Nordeste
3456,2025-07-24,SSD 1TB,Informática,3,362.99,Paula,Sul
3457,2025-08-06,"Monitor 24""",Informática,1,870.85,Juliana,Centro-Oeste
3458,2025-11-28,Fone de Ouvido,Periféricos,2,1036.98,João,Sul
3459,2025-06-20,Mouse Gamer,Informática,2,1295.42,Carlos,Sul
3460,2025-08-21,"Monitor 24""",Informática,1,1396.19,Ana,Sudeste
3461,2025-10-24,Webcam Full HD,Periféricos,4,789.92,Paula,Sudeste
3462,2025-10-07,Fone de Ouvido,Periféricos,4,282.86,Juliana,Centro-Oeste
3463,2025-07-26,Roteador Wi-Fi,Informática,1,1048.89,Ana,Nordeste
3464,2025-07-15,Cadeira Office,Móveis,3,481.19,Juliana,Norte
3465,2025-03-17,"Monitor 24""",Informática,2,1190.34,Fernando,Sul
3466,2025-08-26,Webcam Full HD,Periféricos,3,1481.67,Paula,Norte
3467,2025-11-13,Mouse Gamer,Informática,3,201.04,Fernando,Sudeste
3468,2025-12-14,Cadeira Office,Móveis,1,912.34,Paula,Centro-Oeste
3469,2025-04-30,Cadeira Office,Móveis,4,735.19,Carlos,Norte
3470,2025-06-10,Webcam Full HD,Periféricos,4,198.09,Paula,Nordeste
3471,2025-08-04,Mesa de Escritório,Móveis,1,1467.2,Pedro,Norte
3472,2025-04-14,Impressora,Periféricos,4,748.02,Paula,Centro-Oeste
3473,2025-04-09,Fone de Ouvido,Periféricos,4,1081.82,João,Nordeste
3474,2025-04-06,SSD 1TB,Informática,4,743.0,Carlos,Centro-Oeste
3475,2025-05-08,Impressora,Periféricos,1,475.62,Pedro,Centro-Oeste
3476,2025-09-30,Fone de Ouvido,Periféricos,2,270.19,Maria,Nordeste
3477,2025-03-19,Webcam Full HD,Periféricos,2,1354.53,Carlos,Centro-Oeste
3478,2025-09-01,Teclado Mecânico,Informática,4,406.85,Juliana,Sudeste
3479,2025-04-09,Fone de Ouvido,Periféricos,3,318.29,Ana,Nordeste
3480,2025-08-29,"Monitor 24""",Informática,3,1001.05,Paula,Centro-Oeste
3481,2025-04-17,Webcam Full HD,Periféricos,1,265.57,Carlos,Centro-Oeste
3482,2025-03-29,Roteador Wi-Fi,Informática,2,1216.97,Paula,Nordeste
3483,2025-03-13,"Monitor 24""",Informática,3,1160.19,Juliana,Nordeste
3484,2025-01-15,Mesa de Escritório,Móveis,4,561.65,Pedro,Sudeste
3485,2025-02-13,Impressora,Periféricos,4,351.51,Juliana,Norte
3486,2025-05-10,SSD 1TB,Informática,3,775.64,Juliana,Centro-Oeste
3487,2025-02-16,Mouse Gamer,Informática,4,109.75,João,Sul
3488,2025-07-25,Impressora,Periféricos,4,911.09,Ana,Norte
3489,2025-05-01,Fone de Ouvido,Periféricos,1,511.08,Ana,Sudeste
3490,2025-08-11,SSD 1TB,Informática,4,333.27,Ana,Norte
3491,2025-11-22,Impressora,Periféricos,3,671.81,Ana,Sudeste
3492,2025-11-01,Cadeira Office,Móveis,2,1332.2,Ana,Sul
3493,2025-04-24,Cadeira Office,Móveis,2,665.82,Juliana,Sul
3494,2025-09-09,Teclado Mecânico,Informática,1,178.27,Juliana,Centro-Oeste
3495,2025-10-28,Cadeira Office,Móveis,3,441.72,Carlos,Centro-Oeste
3496,2025-02-25,Mouse Gamer,Informática,3,149.96,Paula,Sul
3497,2025-10-27,Teclado Mecânico,Informática,4,329.42,Fernando,Nordeste
3498,2025-03-11,Fone de Ouvido,Periféricos,1,1133.81,Ana,Sul
3499,2025-08-07,Impressora,Periféricos,4,292.31,Paula,Sudeste
3500,2025-04-04,"Monitor 24""",Informática,3,527.5,João,Norte
3501,2025-06-17,SSD 1TB,Informática,4,209.66,Fernando,Centro-Oeste
3502,2025-07-26,SSD 1TB,Informática,4,721.85,Juliana,Sul
3503,2025-08-18,Mouse Gamer,Informática,3,1207.01,Juliana,Sudeste
3504,2025-09-13,SSD 1TB,Informática,2,1349.89,Pedro,Norte
3505,2025-03-27,Impressora,Periféricos,1,1276.17,Paula,Norte
3506,2025-02-01,SSD 1TB,Informática,1,196.66,Ana,Nordeste
3507,2025-08-18,Mesa de Escritório,Móveis,4,112.85,Pedro,Sudeste
